dtime,timestamp,open,high,low,close,vwap,volume,trades,pair
2024-12-03 08:00:00,1733212800,90999.1,91035.1,90000.0,90265.1,90529.6,119.5722129,7530,XXBTZEUR
2024-12-03 12:00:00,1733227200,90265.0,91666.0,88930.8,91001.5,90208.8,207.58454337,9331,XXBTZEUR
2024-12-03 16:00:00,1733241600,91001.4,91533.9,90283.9,90879.0,90809.8,91.87704038,4718,XXBTZEUR
2024-12-03 20:00:00,1733256000,90886.2,91471.3,90743.2,91239.3,91148.0,79.51780916,4073,XXBTZEUR
2024-12-04 00:00:00,1733270400,91233.0,91899.0,90760.0,91287.4,91487.7,44.96693725,2222,XXBTZEUR
2024-12-04 04:00:00,1733284800,91287.4,92071.6,91171.2,91988.4,91865.6,178.80967998,4150,XXBTZEUR
2024-12-04 08:00:00,1733299200,91988.4,92385.0,91612.7,91631.5,92073.6,100.00096221,6082,XXBTZEUR
2024-12-04 12:00:00,1733313600,91617.0,92000.0,90867.2,91009.0,91300.4,289.04512104,6757,XXBTZEUR
2024-12-04 16:00:00,1733328000,91009.1,92491.0,89956.4,92491.0,91109.4,179.7879021,6938,XXBTZEUR
2024-12-04 20:00:00,1733342400,92490.9,94151.2,92461.3,93734.9,93565.3,409.03879493,10176,XXBTZEUR
2024-12-05 00:00:00,1733356800,93734.9,98000.0,93135.8,97638.3,95995.1,536.02279204,16841,XXBTZEUR
2024-12-05 04:00:00,1733371200,97638.3,98053.3,95877.0,96871.1,96961.6,448.27342387,19901,XXBTZEUR
2024-12-05 08:00:00,1733385600,96871.1,97938.1,96871.0,97325.9,97366.1,424.08726434,13734,XXBTZEUR
2024-12-05 12:00:00,1733400000,97326.0,97900.0,95611.2,95921.2,97321.8,432.08157105,11548,XXBTZEUR
2024-12-05 16:00:00,1733414400,95899.1,96581.8,93197.3,93559.8,95321.2,252.35967054,9605,XXBTZEUR
2024-12-05 20:00:00,1733428800,93543.1,93938.4,86600.0,91721.5,91473.5,544.92947913,15674,XXBTZEUR
2024-12-06 00:00:00,1733443200,91721.6,93500.0,91211.6,92454.6,92279.4,68.70751266,3229,XXBTZEUR
2024-12-06 04:00:00,1733457600,92464.3,93040.3,92187.1,92821.1,92723.8,46.55861613,4523,XXBTZEUR
2024-12-06 08:00:00,1733472000,92843.4,93360.8,92495.4,92691.0,92829.6,124.15914136,7136,XXBTZEUR
2024-12-06 12:00:00,1733486400,92689.3,94319.9,92178.1,94099.8,93103.8,243.42370714,7844,XXBTZEUR
2024-12-06 16:00:00,1733500800,94099.9,96488.1,93609.7,96167.8,95524.6,234.98447362,7409,XXBTZEUR
2024-12-06 20:00:00,1733515200,96167.8,96500.0,93850.1,94414.3,95555.8,158.8128209,5345,XXBTZEUR
2024-12-07 00:00:00,1733529600,94416.5,95054.5,94059.0,94059.1,94680.7,32.39851062,1744,XXBTZEUR
2024-12-07 04:00:00,1733544000,94059.0,94379.6,93710.0,94180.1,94078.1,16.75273409,2253,XXBTZEUR
2024-12-07 08:00:00,1733558400,94180.1,94492.2,94079.9,94326.9,94272.9,47.49249322,3277,XXBTZEUR
2024-12-07 12:00:00,1733572800,94326.9,94326.9,93760.0,94200.0,93989.2,47.99858846,3232,XXBTZEUR
2024-12-07 16:00:00,1733587200,94200.0,94844.4,94054.6,94690.3,94517.2,49.0537648,3247,XXBTZEUR
2024-12-07 20:00:00,1733601600,94692.4,94911.0,94200.0,94367.3,94613.7,37.17139682,2648,XXBTZEUR
2024-12-08 00:00:00,1733616000,94367.3,94758.8,94273.0,94417.5,94377.5,12.50239459,1314,XXBTZEUR
2024-12-08 04:00:00,1733630400,94417.5,94499.9,93900.0,94237.2,94235.3,20.43834674,2625,XXBTZEUR
2024-12-08 08:00:00,1733644800,94237.2,94420.5,93374.7,94332.7,93902.5,56.11630236,4046,XXBTZEUR
2024-12-08 12:00:00,1733659200,94332.7,95000.0,94030.9,94529.2,94641.6,64.14032767,3461,XXBTZEUR
2024-12-08 16:00:00,1733673600,94529.1,94676.4,93800.0,94348.1,94131.8,147.05768981,5334,XXBTZEUR
2024-12-08 20:00:00,1733688000,94286.7,95785.4,94199.3,95578.5,94931.2,65.93756988,3665,XXBTZEUR
2024-12-09 00:00:00,1733702400,95578.6,95687.7,93430.0,93964.2,94359.0,45.6953799,2465,XXBTZEUR
2024-12-09 04:00:00,1733716800,93964.2,94440.3,93238.9,94221.1,93899.1,64.91162485,5065,XXBTZEUR
2024-12-09 08:00:00,1733731200,94225.6,94388.3,92651.4,92753.9,93226.4,134.9286669,9155,XXBTZEUR
2024-12-09 12:00:00,1733745600,92745.4,94911.0,92102.0,92350.0,93421.6,201.25918854,8947,XXBTZEUR
2024-12-09 16:00:00,1733760000,92342.2,92992.9,91822.0,91893.1,92470.2,151.8725821,7308,XXBTZEUR
2024-12-09 20:00:00,1733774400,91893.0,92465.3,89094.2,92350.5,91221.4,284.77409488,15221,XXBTZEUR
2024-12-10 00:00:00,1733788800,92303.9,93000.0,90639.7,91844.1,92223.7,49.08483404,3386,XXBTZEUR
2024-12-10 04:00:00,1733803200,91844.1,92363.6,90930.2,92170.3,91731.8,65.04996922,4372,XXBTZEUR
2024-12-10 08:00:00,1733817600,92170.3,93000.0,92016.0,92894.1,92625.4,94.85597705,6456,XXBTZEUR
2024-12-10 12:00:00,1733832000,92873.4,93418.3,91126.5,91176.5,92572.8,167.47112709,7617,XXBTZEUR
2024-12-10 16:00:00,1733846400,91176.5,91851.5,89725.3,91155.5,90613.8,219.13942419,11668,XXBTZEUR
2024-12-10 20:00:00,1733860800,91134.7,92417.8,90894.0,91882.6,91893.1,154.42495773,5483,XXBTZEUR
2024-12-11 00:00:00,1733875200,91882.6,92691.0,90963.7,92583.0,92073.6,58.72856054,2667,XXBTZEUR
2024-12-11 04:00:00,1733889600,92572.2,93000.0,92376.2,92882.1,92779.8,41.44087118,3722,XXBTZEUR
2024-12-11 08:00:00,1733904000,92882.1,93789.9,92815.9,93670.8,93497.7,144.26213074,7087,XXBTZEUR
2024-12-11 12:00:00,1733918400,93670.8,96011.0,93454.7,95766.4,94857.4,267.11904529,7688,XXBTZEUR
2024-12-11 16:00:00,1733932800,95766.4,96421.0,94959.5,96376.0,95842.7,274.32046556,6236,XXBTZEUR
2024-12-11 20:00:00,1733947200,96376.0,96969.7,96107.7,96240.7,96524.9,159.42681323,4743,XXBTZEUR
2024-12-12 00:00:00,1733961600,96240.8,96892.9,95536.1,96178.9,96427.9,154.60809238,2273,XXBTZEUR
2024-12-12 04:00:00,1733976000,96178.9,96352.6,95466.4,95537.5,95797.7,49.62554694,3066,XXBTZEUR
2024-12-12 08:00:00,1733990400,95538.1,96215.1,95453.7,95539.9,95816.5,105.08743768,4920,XXBTZEUR
2024-12-12 12:00:00,1734004800,95540.0,97249.3,95539.9,97199.9,96606.9,207.30785297,6764,XXBTZEUR
2024-12-12 16:00:00,1734019200,97199.9,97674.6,94750.0,94932.3,96331.6,236.33121539,8366,XXBTZEUR
2024-12-12 20:00:00,1734033600,94932.3,95925.0,94929.4,95485.1,95469.9,64.45269923,3545,XXBTZEUR
2024-12-13 00:00:00,1734048000,95459.2,95778.0,94810.0,95311.8,95361.9,16.79581581,1536,XXBTZEUR
2024-12-13 04:00:00,1734062400,95311.8,95785.5,95114.5,95723.2,95444.1,18.91837793,2426,XXBTZEUR
2024-12-13 08:00:00,1734076800,95723.2,95971.1,95210.9,95740.0,95691.8,106.47488382,4641,XXBTZEUR
2024-12-13 12:00:00,1734091200,95740.1,96594.4,95106.1,95231.7,95945.8,169.12388674,6011,XXBTZEUR
2024-12-13 16:00:00,1734105600,95231.6,97000.0,95197.5,96693.4,96525.1,152.22998695,5193,XXBTZEUR
2024-12-13 20:00:00,1734120000,96693.5,97000.0,96292.8,96600.9,96587.6,61.94231889,2868,XXBTZEUR
2024-12-14 00:00:00,1734134400,96600.9,97640.0,96328.9,97173.0,97189.6,39.89299288,2267,XXBTZEUR
2024-12-14 04:00:00,1734148800,97173.0,97202.0,96720.3,96881.6,96937.8,43.27200378,1963,XXBTZEUR
2024-12-14 08:00:00,1734163200,96912.3,96948.2,96434.8,96678.1,96712.1,28.00444235,2868,XXBTZEUR
2024-12-14 12:00:00,1734177600,96677.8,96833.7,96000.0,96740.9,96479.9,40.87368616,3144,XXBTZEUR
2024-12-14 16:00:00,1734192000,96740.9,96800.0,96000.0,96467.2,96384.6,31.82657235,2997,XXBTZEUR
2024-12-14 20:00:00,1734206400,96467.1,96545.0,95860.0,96510.9,96180.7,36.05423098,2378,XXBTZEUR
2024-12-15 00:00:00,1734220800,96511.0,97199.8,96403.0,96790.1,96961.5,38.00352481,1616,XXBTZEUR
2024-12-15 04:00:00,1734235200,96790.1,97777.0,96613.9,96786.0,97328.2,43.21970132,2432,XXBTZEUR
2024-12-15 08:00:00,1734249600,96786.0,97699.0,96660.1,97698.9,97320.6,53.44305271,3194,XXBTZEUR
2024-12-15 12:00:00,1734264000,97699.0,98173.5,97499.9,97651.7,97881.0,142.66771652,5220,XXBTZEUR
2024-12-15 16:00:00,1734278400,97651.8,98300.0,97553.6,98063.4,98047.3,96.84818472,4402,XXBTZEUR
2024-12-15 20:00:00,1734292800,98067.1,99550.0,97539.7,98902.1,98737.6,226.40071445,7644,XXBTZEUR
2024-12-16 00:00:00,1734307200,98902.1,100000.0,98855.4,99153.0,99495.4,414.36014574,12051,XXBTZEUR
2024-12-16 04:00:00,1734321600,99153.0,100000.0,98968.3,99800.9,99785.0,120.20114549,5210,XXBTZEUR
2024-12-16 08:00:00,1734336000,99801.0,99809.5,98803.2,98814.7,99442.0,203.57361049,8300,XXBTZEUR
2024-12-16 12:00:00,1734350400,98814.7,101423.8,98400.0,101124.7,100199.6,530.55258877,13129,XXBTZEUR
2024-12-16 16:00:00,1734364800,101118.8,102395.6,100203.7,101030.1,101504.0,455.58713297,13156,XXBTZEUR
2024-12-16 20:00:00,1734379200,101030.1,101067.4,100085.0,100539.8,100576.6,204.63679547,6244,XXBTZEUR
2024-12-17 00:00:00,1734393600,100539.8,101595.1,100229.9,101559.1,100929.5,70.29564709,2691,XXBTZEUR
2024-12-17 04:00:00,1734408000,101555.6,101825.0,101130.8,101707.5,101497.7,67.64303483,3851,XXBTZEUR
2024-12-17 08:00:00,1734422400,101706.3,102379.9,101553.6,101700.3,102079.3,158.19261512,7193,XXBTZEUR
2024-12-17 12:00:00,1734436800,101700.2,102888.0,100525.9,101370.2,101732.2,495.70389188,12297,XXBTZEUR
2024-12-17 16:00:00,1734451200,101363.5,102433.6,100746.0,101344.8,101542.9,576.32968731,11461,XXBTZEUR
2024-12-17 20:00:00,1734465600,101344.7,101735.3,100383.5,101091.5,101155.3,338.46949344,7822,XXBTZEUR
2024-12-18 00:00:00,1734480000,101091.5,101380.0,99528.0,99711.2,100104.1,77.89195609,3424,XXBTZEUR
2024-12-18 04:00:00,1734494400,99711.2,99711.2,98200.0,99297.0,98908.8,117.15237995,6343,XXBTZEUR
2024-12-18 08:00:00,1734508800,99297.0,99995.7,98874.0,99995.7,99406.0,170.6531206,6469,XXBTZEUR
2024-12-18 12:00:00,1734523200,99992.2,100249.2,98805.0,99638.8,99679.1,118.68154819,6480,XXBTZEUR
2024-12-18 16:00:00,1734537600,99638.8,100101.0,98652.1,98947.6,99532.0,127.37987811,5548,XXBTZEUR
2024-12-18 20:00:00,1734552000,98918.0,99003.2,96690.0,96776.9,97635.2,228.21982414,11166,XXBTZEUR
2024-12-19 00:00:00,1734566400,96778.5,97550.0,95119.0,97531.1,96147.1,141.42181666,4926,XXBTZEUR
2024-12-19 04:00:00,1734580800,97531.1,97820.0,97017.0,97800.1,97480.3,63.92037905,4696,XXBTZEUR
2024-12-19 08:00:00,1734595200,97800.1,98477.9,97400.0,98383.1,97785.0,217.21074884,6702,XXBTZEUR
2024-12-19 12:00:00,1734609600,98383.1,98680.0,95701.1,96850.0,97451.7,280.27469544,8305,XXBTZEUR
2024-12-19 16:00:00,1734624000,96850.0,97400.4,92850.0,93701.5,94996.0,321.04008387,14022,XXBTZEUR
2024-12-19 20:00:00,1734638400,93698.8,94896.0,92139.8,94050.0,93497.7,240.0551294,9813,XXBTZEUR
2024-12-20 00:00:00,1734652800,94041.4,94288.1,92600.0,93665.1,93675.0,44.6991075,2512,XXBTZEUR
2024-12-20 04:00:00,1734667200,93681.2,94534.9,92891.8,94128.2,93871.5,58.66176273,4760,XXBTZEUR
2024-12-20 08:00:00,1734681600,94125.6,94189.7,88909.8,89057.0,91082.9,884.01065785,18263,XXBTZEUR
2024-12-20 12:00:00,1734696000,89035.2,93827.3,88593.7,93344.9,91075.8,455.37970727,13900,XXBTZEUR
2024-12-20 16:00:00,1734710400,93326.6,93830.1,92444.0,93046.1,93170.5,143.59051206,5931,XXBTZEUR
2024-12-20 20:00:00,1734724800,93096.0,93844.1,91578.4,93844.0,92957.7,71.41725133,3656,XXBTZEUR
2024-12-21 00:00:00,1734739200,93844.1,93844.1,93320.0,93563.9,93490.7,11.7720747,1024,XXBTZEUR
2024-12-21 04:00:00,1734753600,93564.0,95678.8,93456.4,95200.6,94934.9,121.98759836,3021,XXBTZEUR
2024-12-21 08:00:00,1734768000,95200.6,95270.5,94025.6,94400.1,94620.2,95.9237067,3659,XXBTZEUR
2024-12-21 12:00:00,1734782400,94400.1,94407.8,92592.8,93676.3,93570.6,86.29378697,3680,XXBTZEUR
2024-12-21 16:00:00,1734796800,93671.6,93846.5,92995.1,93396.3,93418.7,28.04485731,2657,XXBTZEUR
2024-12-21 20:00:00,1734811200,93403.1,94148.2,92803.4,93378.5,93523.2,27.48036727,2314,XXBTZEUR
2024-12-22 00:00:00,1734825600,93417.4,93565.6,92768.8,93145.9,93218.7,5.53888101,1134,XXBTZEUR
2024-12-22 04:00:00,1734840000,93138.5,93195.2,92068.6,92279.4,92439.2,52.51401396,1933,XXBTZEUR
2024-12-22 08:00:00,1734854400,92279.4,93440.2,92279.3,93250.1,93023.9,57.70762115,2827,XXBTZEUR
2024-12-22 12:00:00,1734868800,93250.0,93366.7,91189.5,91379.4,91825.9,165.96384397,5348,XXBTZEUR
2024-12-22 16:00:00,1734883200,91379.4,92497.6,90817.2,90850.0,91616.9,94.57673065,4009,XXBTZEUR
2024-12-22 20:00:00,1734897600,90944.5,91760.1,90386.5,91182.7,91175.9,84.7040416,4041,XXBTZEUR
2024-12-23 00:00:00,1734912000,91182.6,91914.6,89800.0,91914.0,90412.4,84.08002511,3562,XXBTZEUR
2024-12-23 04:00:00,1734926400,91913.9,92333.2,90769.6,91525.3,91369.4,35.93915898,3342,XXBTZEUR
2024-12-23 08:00:00,1734940800,91556.0,92746.4,91242.8,92151.2,92125.3,225.62943065,6811,XXBTZEUR
2024-12-23 12:00:00,1734955200,92151.8,92643.1,89513.0,89670.9,91191.1,199.9886,7704,XXBTZEUR
2024-12-23 16:00:00,1734969600,89665.4,90452.5,89044.3,89272.0,89678.3,102.65926366,7572,XXBTZEUR
2024-12-23 20:00:00,1734984000,89272.1,91715.0,88866.7,91100.0,90162.6,145.77187106,5235,XXBTZEUR
2024-12-24 00:00:00,1734998400,91100.0,91127.8,89831.7,90710.9,90587.1,16.93516119,1548,XXBTZEUR
2024-12-24 04:00:00,1735012800,90710.8,90936.1,90150.1,90543.8,90601.2,35.21418267,2426,XXBTZEUR
2024-12-24 08:00:00,1735027200,90543.8,90918.5,90186.2,90675.7,90482.1,113.69983462,5089,XXBTZEUR
2024-12-24 12:00:00,1735041600,90675.8,94500.0,90360.0,94500.0,92731.3,153.10955865,6273,XXBTZEUR
2024-12-24 16:00:00,1735056000,94499.9,95645.9,93842.3,93879.3,94849.4,126.6562649,4424,XXBTZEUR
2024-12-24 20:00:00,1735070400,93879.3,95200.0,93469.3,94853.3,94251.8,73.79311617,2705,XXBTZEUR
2024-12-25 00:00:00,1735084800,94840.8,94965.6,93986.9,94219.2,94292.3,40.55442856,1408,XXBTZEUR
2024-12-25 04:00:00,1735099200,94219.2,94757.6,94077.7,94239.5,94534.6,25.05186221,1752,XXBTZEUR
2024-12-25 08:00:00,1735113600,94239.5,95489.5,94099.4,94158.2,94847.7,57.02023118,3830,XXBTZEUR
2024-12-25 12:00:00,1735128000,94155.1,95000.0,93878.8,94719.8,94618.3,70.27284506,4094,XXBTZEUR
2024-12-25 16:00:00,1735142400,94750.0,95400.0,94415.5,95169.6,94943.2,36.5033225,3637,XXBTZEUR
2024-12-25 20:00:00,1735156800,95169.6,95659.4,94572.0,95526.1,95146.9,47.66800873,2409,XXBTZEUR
2024-12-26 00:00:00,1735171200,95580.2,96031.2,94713.9,95139.3,95455.5,36.36627225,1582,XXBTZEUR
2024-12-26 04:00:00,1735185600,95139.3,95139.3,93953.3,93953.3,94310.3,33.28265018,1935,XXBTZEUR
2024-12-26 08:00:00,1735200000,93953.3,93989.6,91502.0,91950.1,92220.6,113.06081711,5046,XXBTZEUR
2024-12-26 12:00:00,1735214400,91950.1,92398.8,91500.0,92191.6,91880.0,70.19196735,3883,XXBTZEUR
2024-12-26 16:00:00,1735228800,92191.6,92630.6,91600.0,92204.9,92013.0,42.84411544,3012,XXBTZEUR
2024-12-26 20:00:00,1735243200,92200.0,92223.9,91473.2,91791.6,91800.8,57.46080697,2592,XXBTZEUR
2024-12-27 00:00:00,1735257600,91809.0,92500.0,91500.0,92499.8,92108.6,23.52589838,1627,XXBTZEUR
2024-12-27 04:00:00,1735272000,92499.8,92681.3,90901.7,91149.4,91794.4,56.55096836,3454,XXBTZEUR
2024-12-27 08:00:00,1735286400,91149.4,93476.0,91149.4,92792.2,92523.6,98.06857487,5949,XXBTZEUR
2024-12-27 12:00:00,1735300800,92795.1,92834.6,90157.4,90675.6,91487.1,123.56016863,6388,XXBTZEUR
2024-12-27 16:00:00,1735315200,90675.5,91027.4,89677.3,90796.1,90345.6,129.94364749,5899,XXBTZEUR
2024-12-27 20:00:00,1735329600,90826.5,90911.7,90251.0,90372.0,90628.2,38.2856457,3024,XXBTZEUR
2024-12-28 00:00:00,1735344000,90372.0,90670.0,90251.0,90613.4,90458.8,14.1479445,1433,XXBTZEUR
2024-12-28 04:00:00,1735358400,90610.0,90800.0,90334.4,90406.1,90568.7,31.52351509,1866,XXBTZEUR
2024-12-28 08:00:00,1735372800,90405.8,90881.6,90340.8,90769.8,90585.3,68.09240351,3227,XXBTZEUR
2024-12-28 12:00:00,1735387200,90769.9,91215.4,90350.0,90350.4,90724.8,38.39877203,3165,XXBTZEUR
2024-12-28 16:00:00,1735401600,90350.3,91143.8,90340.5,90950.4,90899.9,37.93838468,2779,XXBTZEUR
2024-12-28 20:00:00,1735416000,90950.5,91560.5,90850.0,91224.8,91086.9,29.01136668,2409,XXBTZEUR
2024-12-29 00:00:00,1735430400,91224.8,91256.3,90800.0,91117.0,90981.1,8.20430788,1286,XXBTZEUR
2024-12-29 04:00:00,1735444800,91113.4,91223.0,90944.9,91223.0,91088.3,7.46739291,1359,XXBTZEUR
2024-12-29 08:00:00,1735459200,91223.0,91266.1,90924.1,90929.0,91114.1,131.42546754,2832,XXBTZEUR
2024-12-29 12:00:00,1735473600,90928.9,91021.0,90005.0,90403.8,90578.5,59.78184879,3654,XXBTZEUR
2024-12-29 16:00:00,1735488000,90403.4,90473.1,89400.0,89603.1,89768.6,84.09799083,5499,XXBTZEUR
2024-12-29 20:00:00,1735502400,89603.1,89885.6,89031.6,89712.0,89521.7,59.13737483,4430,XXBTZEUR
2024-12-30 00:00:00,1735516800,89712.0,90160.0,89442.7,89690.8,89798.4,24.33456817,1747,XXBTZEUR
2024-12-30 04:00:00,1735531200,89683.5,89890.0,89216.5,89704.4,89648.0,25.40840258,3137,XXBTZEUR
2024-12-30 08:00:00,1735545600,89708.6,90003.0,89370.0,89700.0,89747.8,90.23107192,6889,XXBTZEUR
2024-12-30 12:00:00,1735560000,89700.0,90080.1,87910.1,88608.2,88789.4,260.96365059,11039,XXBTZEUR
2024-12-30 16:00:00,1735574400,88608.1,90969.0,88369.4,90710.7,89785.8,159.64119706,6519,XXBTZEUR
2024-12-30 20:00:00,1735588800,90728.9,91199.0,88250.2,89089.9,89803.7,133.61918512,4104,XXBTZEUR
2024-12-31 00:00:00,1735603200,89089.9,89152.0,88318.1,88742.0,88715.1,22.7407308,1614,XXBTZEUR
2024-12-31 04:00:00,1735617600,88742.0,89291.0,88663.9,89095.1,89046.7,21.77942071,3077,XXBTZEUR
2024-12-31 08:00:00,1735632000,89095.1,90850.0,89088.7,90410.1,90135.2,99.88684431,5344,XXBTZEUR
2024-12-31 12:00:00,1735646400,90410.1,92606.9,90410.0,92001.9,91772.8,194.35018373,6346,XXBTZEUR
2024-12-31 16:00:00,1735660800,92020.1,92133.1,90000.0,90749.0,90934.6,143.40057423,3551,XXBTZEUR
2024-12-31 20:00:00,1735675200,90748.9,90754.3,89933.1,90106.4,90216.8,58.83016861,2549,XXBTZEUR
2025-01-01 00:00:00,1735689600,90167.3,91000.0,90078.2,90438.1,90317.6,26.21448011,1375,XXBTZEUR
2025-01-01 04:00:00,1735704000,90438.1,90512.1,90186.2,90351.1,90309.0,17.08948437,1564,XXBTZEUR
2025-01-01 08:00:00,1735718400,90351.1,90397.4,89646.2,90160.4,90080.0,36.27280348,3215,XXBTZEUR
2025-01-01 12:00:00,1735732800,90160.4,91098.0,90120.7,91067.8,90668.6,29.82126682,2569,XXBTZEUR
2025-01-01 16:00:00,1735747200,91098.0,91448.9,90411.8,91287.2,90972.5,29.65465951,2738,XXBTZEUR
2025-01-01 20:00:00,1735761600,91287.2,91737.4,91186.0,91186.0,91428.4,33.18941071,2535,XXBTZEUR
2025-01-02 00:00:00,1735776000,91190.3,92098.3,91028.0,91429.2,91653.7,19.14273861,1759,XXBTZEUR
2025-01-02 04:00:00,1735790400,91429.2,92365.1,91423.6,92365.1,92130.8,25.98014742,2927,XXBTZEUR
2025-01-02 08:00:00,1735804800,92365.1,93650.0,92319.2,93540.0,92963.7,191.04303247,6561,XXBTZEUR
2025-01-02 12:00:00,1735819200,93539.9,94377.2,92996.6,93797.8,93632.2,150.92925748,5993,XXBTZEUR
2025-01-02 16:00:00,1735833600,93789.2,95234.5,93710.6,94851.9,94635.5,108.33675121,5849,XXBTZEUR
2025-01-02 20:00:00,1735848000,94854.1,95231.0,94140.1,94390.8,94703.3,64.06815386,3281,XXBTZEUR
2025-01-03 00:00:00,1735862400,94390.5,94647.4,94053.0,94405.8,94345.8,14.91460768,1420,XXBTZEUR
2025-01-03 04:00:00,1735876800,94405.8,94405.8,93558.6,93600.2,93844.8,23.58841356,2879,XXBTZEUR
2025-01-03 08:00:00,1735891200,93600.2,94000.0,93385.4,93907.2,93751.4,106.88543217,4730,XXBTZEUR
2025-01-03 12:00:00,1735905600,93907.2,94953.0,93700.0,94814.9,94131.8,114.47246189,5578,XXBTZEUR
2025-01-03 16:00:00,1735920000,94815.0,96035.1,94707.2,95742.9,95546.9,104.9153014,4869,XXBTZEUR
2025-01-03 20:00:00,1735934400,95744.1,95841.1,95177.5,95225.5,95500.8,40.24884949,2672,XXBTZEUR
2025-01-04 00:00:00,1735948800,95245.7,95364.0,94880.3,95308.7,95074.2,9.43695601,1243,XXBTZEUR
2025-01-04 04:00:00,1735963200,95308.8,95387.0,94972.3,95339.8,95243.5,9.03857316,1338,XXBTZEUR
2025-01-04 08:00:00,1735977600,95371.5,95387.0,94679.5,94988.9,94907.8,40.01083353,2583,XXBTZEUR
2025-01-04 12:00:00,1735992000,94969.8,95180.0,94700.0,94799.8,94970.8,27.04604501,2581,XXBTZEUR
2025-01-04 16:00:00,1736006400,94799.8,95387.0,94707.3,95268.6,95111.6,31.44729985,2290,XXBTZEUR
2025-01-04 20:00:00,1736020800,95268.6,95800.0,95243.4,95293.3,95496.1,23.41469778,2172,XXBTZEUR
2025-01-05 00:00:00,1736035200,95293.8,95465.9,95151.0,95253.4,95293.6,8.96777622,1144,XXBTZEUR
2025-01-05 04:00:00,1736049600,95253.4,95555.0,95253.3,95359.7,95426.8,4.34018387,1234,XXBTZEUR
2025-01-05 08:00:00,1736064000,95359.7,95359.7,94642.7,94743.0,94860.1,30.26387793,2898,XXBTZEUR
2025-01-05 12:00:00,1736078400,94742.9,95307.8,94450.0,95176.8,94899.3,27.69575166,2492,XXBTZEUR
2025-01-05 16:00:00,1736092800,95176.7,95375.0,94701.0,95124.8,95033.2,39.78836397,2422,XXBTZEUR
2025-01-05 20:00:00,1736107200,95124.8,95839.2,95074.6,95431.7,95467.8,33.65793392,2320,XXBTZEUR
2025-01-06 00:00:00,1736121600,95430.2,96143.8,95014.8,95971.6,95730.6,19.74517436,2040,XXBTZEUR
2025-01-06 04:00:00,1736136000,95971.6,96799.9,95971.5,96134.7,96397.8,44.04024345,3441,XXBTZEUR
2025-01-06 08:00:00,1736150400,96141.0,96413.2,95161.9,95236.3,95637.1,77.31623637,5301,XXBTZEUR
2025-01-06 12:00:00,1736164800,95236.3,98580.0,94900.0,98261.6,96695.1,242.93664559,7667,XXBTZEUR
2025-01-06 16:00:00,1736179200,98273.0,98580.0,97555.0,98060.5,98159.7,116.43662394,5596,XXBTZEUR
2025-01-06 20:00:00,1736193600,98035.6,98556.4,97850.0,98412.5,98239.7,71.07745467,3514,XXBTZEUR
2025-01-07 00:00:00,1736208000,98412.5,98908.0,97764.4,97876.7,98465.9,46.82280346,2167,XXBTZEUR
2025-01-07 04:00:00,1736222400,97876.7,98077.2,97608.5,97613.2,97758.2,59.40976796,2619,XXBTZEUR
2025-01-07 08:00:00,1736236800,97628.1,97883.9,96553.1,96856.2,97362.0,108.12533521,5113,XXBTZEUR
2025-01-07 12:00:00,1736251200,96849.7,97103.6,93800.0,94430.1,95695.2,246.2989111,8042,XXBTZEUR
2025-01-07 16:00:00,1736265600,94430.0,94792.7,93051.0,93147.6,93836.5,164.33370653,6769,XXBTZEUR
2025-01-07 20:00:00,1736280000,93147.6,94025.7,92881.8,93801.2,93388.7,95.85858952,4392,XXBTZEUR
2025-01-08 00:00:00,1736294400,93798.9,94020.4,93050.0,93303.2,93682.5,18.9109443,1429,XXBTZEUR
2025-01-08 04:00:00,1736308800,93310.5,93379.4,92100.0,92600.1,92555.2,57.89454703,4284,XXBTZEUR
2025-01-08 08:00:00,1736323200,92600.1,93099.1,92000.0,92441.7,92644.9,141.5537159,5474,XXBTZEUR
2025-01-08 12:00:00,1736337600,92441.8,93174.2,92000.0,92749.9,92602.9,86.47247646,5766,XXBTZEUR
2025-01-08 16:00:00,1736352000,92750.0,92750.0,89901.0,91512.2,91111.3,223.17128802,9750,XXBTZEUR
2025-01-08 20:00:00,1736366400,91512.2,92427.3,90848.0,92219.0,91656.8,48.61711578,3797,XXBTZEUR
2025-01-09 00:00:00,1736380800,92219.0,92468.2,90690.1,91179.6,91597.4,22.95738857,1662,XXBTZEUR
2025-01-09 04:00:00,1736395200,91179.6,91831.0,90555.4,90661.6,91282.9,61.83038807,3276,XXBTZEUR
2025-01-09 08:00:00,1736409600,90661.6,91127.9,90123.3,90716.4,90639.4,103.38586476,6162,XXBTZEUR
2025-01-09 12:00:00,1736424000,90716.5,91858.8,89050.6,91588.1,90237.1,194.73827902,8895,XXBTZEUR
2025-01-09 16:00:00,1736438400,91588.1,91999.9,89333.9,89368.6,90657.1,74.25355198,5200,XXBTZEUR
2025-01-09 20:00:00,1736452800,89368.6,90076.5,88643.2,89936.7,89195.4,105.0346373,6202,XXBTZEUR
2025-01-10 00:00:00,1736467200,89938.4,91031.1,89881.9,91030.5,90425.8,23.28757816,1528,XXBTZEUR
2025-01-10 04:00:00,1736481600,91031.2,92355.6,90900.3,91854.1,91686.7,56.28844801,3625,XXBTZEUR
2025-01-10 08:00:00,1736496000,91845.4,92500.0,91701.9,92320.9,92105.8,102.08694004,7449,XXBTZEUR
